,Service_provider,technology,Download_Upload,Data_Speed(Kbps),signal_strength,Service_Area
3130,VODAFONE,4G,download,647,-90.0,Tamil Nadu
3131,VODAFONE,4G,upload,1866,-102.0,Tamil Nadu
3132,VODAFONE,4G,upload,10095,-97.0,Tamil Nadu
3133,VODAFONE,4G,upload,16216,-99.0,Tamil Nadu
3134,VODAFONE,4G,upload,12225,-94.0,Tamil Nadu
3135,VODAFONE,4G,upload,18786,-86.0,Tamil Nadu
3136,VODAFONE,4G,upload,8557,-87.0,Tamil Nadu
3137,VODAFONE,4G,upload,1625,-92.0,Tamil Nadu
3138,JIO,4G,download,53335,-65.0,Orissa
3139,JIO,4G,upload,7047,-65.0,Orissa
3140,AIRTEL,4G,download,5806,-93.0,Maharashtra
3141,AIRTEL,4G,upload,3951,-93.0,Maharashtra
3142,AIRTEL,4G,download,10708,-77.0,Maharashtra
3143,AIRTEL,4G,download,600,-77.0,Maharashtra
3144,AIRTEL,4G,download,1895,-73.0,Maharashtra
3145,AIRTEL,4G,download,1120,-83.0,Maharashtra
3146,AIRTEL,4G,download,358,-85.0,Maharashtra
3147,AIRTEL,4G,download,860,-81.0,Maharashtra
3148,AIRTEL,4G,download,1269,-71.0,Maharashtra
3149,AIRTEL,4G,download,1428,-75.0,Maharashtra
3150,AIRTEL,4G,upload,252,-77.0,Maharashtra
3151,AIRTEL,4G,upload,37,-77.0,Maharashtra
3152,AIRTEL,4G,upload,612,-73.0,Maharashtra
3153,AIRTEL,4G,upload,136,-83.0,Maharashtra
3154,AIRTEL,4G,upload,33,-81.0,Maharashtra
3155,AIRTEL,4G,upload,71,-77.0,Maharashtra
3156,AIRTEL,4G,upload,70,-77.0,Maharashtra
3157,JIO,4G,download,5087,-84.0,Kerala
3158,JIO,4G,download,4242,,Kerala
3159,JIO,4G,download,10076,-101.0,Kerala
3160,JIO,4G,upload,7279,-85.0,Kerala
3161,JIO,4G,upload,3537,-87.0,Kerala
3162,JIO,4G,upload,2538,-94.0,Kerala
3163,JIO,4G,download,80142,-73.0,UP West
3164,JIO,4G,upload,9938,-67.0,Gujarat
3165,JIO,4G,upload,8658,-67.0,Gujarat
3166,JIO,4G,download,77649,-61.0,Rajasthan
3167,JIO,4G,upload,8668,-61.0,Rajasthan
3168,JIO,4G,download,0,,Andhra Pradesh
3169,JIO,4G,upload,324,-85.0,Andhra Pradesh
3170,JIO,4G,download,1602,-91.0,Madhya Pradesh
3171,JIO,4G,download,1931,-95.0,Madhya Pradesh
3172,JIO,4G,download,1490,-93.0,Madhya Pradesh
3173,JIO,4G,download,1093,-93.0,Madhya Pradesh
3174,JIO,4G,download,678,-93.0,Madhya Pradesh
3175,JIO,4G,download,5866,-97.0,Madhya Pradesh
3176,JIO,4G,download,4424,-95.0,Madhya Pradesh
3177,JIO,4G,download,3895,-91.0,Madhya Pradesh
3178,JIO,4G,download,15219,-91.0,Madhya Pradesh
3179,JIO,4G,download,6871,-97.0,Madhya Pradesh
3180,JIO,4G,upload,369,-91.0,Madhya Pradesh
3181,JIO,4G,upload,6125,-91.0,Madhya Pradesh
3182,JIO,4G,upload,5212,-89.0,Madhya Pradesh
3183,JIO,4G,upload,5406,-93.0,Madhya Pradesh
3184,JIO,4G,upload,5549,-93.0,Madhya Pradesh
3185,JIO,4G,upload,2316,-93.0,Madhya Pradesh
3186,JIO,4G,upload,1777,-97.0,Madhya Pradesh
3187,JIO,4G,upload,1764,-91.0,Madhya Pradesh
3188,JIO,4G,upload,4501,-99.0,Madhya Pradesh
3189,JIO,4G,upload,3169,-93.0,Madhya Pradesh
3190,JIO,4G,download,77461,-72.0,Rajasthan
3191,JIO,4G,upload,8159,-72.0,Rajasthan
3192,JIO,4G,download,25863,-70.0,Gujarat
3193,JIO,4G,download,20118,-70.0,Gujarat
3194,JIO,4G,download,56177,-70.0,Gujarat
3195,JIO,4G,download,3665,-80.0,UP East
3196,JIO,4G,download,2106,-98.0,UP East
3197,JIO,4G,download,7489,-85.0,UP East
3198,JIO,4G,download,615,-76.0,UP East
3199,JIO,4G,download,248,-106.0,UP East
3200,JIO,4G,upload,4930,-80.0,UP East
3201,JIO,4G,upload,960,-98.0,UP East
3202,JIO,4G,upload,2605,-85.0,UP East
3203,JIO,4G,upload,587,-76.0,UP East
3204,JIO,4G,upload,436,-106.0,UP East
3205,JIO,4G,download,12717,-71.0,Karnataka
3206,JIO,4G,download,90,-85.0,Karnataka
3207,JIO,4G,download,2525,-71.0,Karnataka
3208,JIO,4G,download,3996,-79.0,Karnataka
3209,JIO,4G,download,384,-75.0,Karnataka
3210,JIO,4G,upload,1717,-73.0,Karnataka
3211,JIO,4G,upload,909,-77.0,Karnataka
3212,JIO,4G,upload,1590,-71.0,Karnataka
3213,JIO,4G,upload,159,-79.0,Karnataka
3214,JIO,4G,upload,477,-73.0,Karnataka
3215,AIRTEL,4G,download,873,-105.0,Kerala
3216,AIRTEL,4G,upload,1111,,Kerala
3217,JIO,4G,download,296,-93.0,Tamil Nadu
3218,JIO,4G,download,1108,-95.0,Tamil Nadu
3219,JIO,4G,upload,2199,-92.0,Tamil Nadu
3220,JIO,4G,upload,122,-95.0,Tamil Nadu
3221,AIRTEL,4G,download,1855,,Kerala
3222,AIRTEL,4G,download,26216,-110.0,Kerala
3223,AIRTEL,4G,download,13011,-110.0,Kerala
3224,AIRTEL,4G,download,24919,-110.0,Kerala
3225,AIRTEL,4G,download,3090,-109.0,Kerala
3226,AIRTEL,4G,download,13947,-107.0,Kerala
3227,AIRTEL,4G,download,14577,-106.0,Kerala
3228,AIRTEL,4G,download,6207,,Kerala
3229,AIRTEL,4G,download,4141,,Kerala
3230,AIRTEL,4G,download,7047,,Kerala
3231,AIRTEL,4G,download,4189,,Kerala
3232,AIRTEL,4G,download,7888,-111.0,Kerala
3233,AIRTEL,4G,download,1198,,Kerala
3234,AIRTEL,4G,download,4009,-111.0,Kerala
3235,AIRTEL,4G,download,20911,-112.0,Kerala
3236,AIRTEL,4G,upload,1532,,Kerala
3237,AIRTEL,4G,upload,1071,-110.0,Kerala
3238,AIRTEL,4G,upload,1434,-110.0,Kerala
3239,AIRTEL,4G,upload,1371,-110.0,Kerala
3240,AIRTEL,4G,upload,47,-109.0,Kerala
3241,AIRTEL,4G,upload,297,-107.0,Kerala
3242,AIRTEL,4G,upload,51,-106.0,Kerala
3243,AIRTEL,4G,upload,169,,Kerala
3244,AIRTEL,4G,upload,3666,,Kerala
3245,AIRTEL,4G,upload,64,,Kerala
3246,AIRTEL,4G,upload,1065,,Kerala
3247,AIRTEL,4G,upload,222,-111.0,Kerala
3248,AIRTEL,4G,upload,724,,Kerala
3249,AIRTEL,4G,upload,104,-111.0,Kerala
3250,AIRTEL,4G,upload,2597,-112.0,Kerala
3251,AIRTEL,4G,download,985,-87.0,Tamil Nadu
3252,AIRTEL,4G,download,9345,-75.0,Tamil Nadu
3253,AIRTEL,4G,upload,48,-87.0,Tamil Nadu
3254,AIRTEL,4G,upload,237,-83.0,Tamil Nadu
3255,AIRTEL,4G,download,6978,-93.0,UP East
3256,AIRTEL,4G,upload,247,-93.0,UP East
3257,JIO,4G,upload,1513,-110.0,Gujarat
3258,JIO,4G,upload,407,-110.0,Gujarat
3259,IDEA,3G,download,3234,,Punjab
3260,IDEA,3G,download,2715,,Punjab
3261,IDEA,4G,download,30845,-77.0,Punjab
3262,IDEA,4G,download,24267,-90.0,Punjab
3263,IDEA,4G,download,20649,-72.0,Punjab
3264,IDEA,4G,download,18891,-82.0,Punjab
3265,IDEA,4G,download,6920,-88.0,Punjab
3266,IDEA,3G,download,238,,Punjab
3267,IDEA,4G,download,17813,-88.0,Punjab
3268,IDEA,3G,download,5,,Punjab
3269,IDEA,3G,download,2156,,Punjab
3270,AIRTEL,4G,download,31734,-71.0,Karnataka
3271,AIRTEL,4G,upload,991,-75.0,Karnataka
3272,IDEA,4G,download,11780,,Kerala
3273,IDEA,4G,upload,4914,,Kerala
3274,JIO,4G,download,9403,-64.0,Gujarat
3275,JIO,4G,download,60964,-64.0,Gujarat
3276,JIO,4G,download,40334,-64.0,Gujarat
3277,JIO,4G,download,39580,-64.0,Gujarat
3278,JIO,4G,upload,6936,-64.0,Gujarat
3279,JIO,4G,upload,6016,-64.0,Gujarat
3280,JIO,4G,upload,7101,-64.0,Gujarat
3281,JIO,4G,upload,7180,-64.0,Gujarat
3282,JIO,4G,download,493,-71.0,Kerala
3283,JIO,4G,download,331,-71.0,Kerala
3284,JIO,4G,download,763,-69.0,Kerala
3285,JIO,4G,upload,530,-71.0,Kerala
3286,JIO,4G,upload,1131,-69.0,Kerala
3287,JIO,4G,upload,713,-69.0,Kerala
3288,JIO,4G,download,11502,-71.0,Gujarat
3289,JIO,4G,download,9703,-69.0,Gujarat
3290,JIO,4G,upload,1412,-75.0,Gujarat
3291,JIO,4G,upload,2189,-73.0,Gujarat
3292,VODAFONE,4G,download,4635,-103.0,Tamil Nadu
3293,VODAFONE,4G,download,2340,-107.0,Tamil Nadu
3294,VODAFONE,4G,download,5153,-105.0,Tamil Nadu
3295,VODAFONE,4G,download,6809,-106.0,Tamil Nadu
3296,VODAFONE,4G,download,10370,-102.0,Tamil Nadu
3297,VODAFONE,4G,download,2503,-99.0,Tamil Nadu
3298,VODAFONE,4G,download,3169,-112.0,Tamil Nadu
3299,VODAFONE,4G,download,11292,-109.0,Tamil Nadu
3300,VODAFONE,4G,download,2213,,Tamil Nadu
3301,VODAFONE,4G,download,2871,-104.0,Tamil Nadu
3302,VODAFONE,4G,download,3048,-99.0,Tamil Nadu
3303,VODAFONE,4G,download,5719,-104.0,Tamil Nadu
3304,VODAFONE,4G,download,27595,-96.0,Tamil Nadu
3305,VODAFONE,4G,download,9334,-103.0,Tamil Nadu
3306,VODAFONE,4G,upload,2649,-103.0,Tamil Nadu
3307,VODAFONE,4G,upload,2259,-102.0,Tamil Nadu
3308,VODAFONE,4G,upload,4351,-105.0,Tamil Nadu
3309,VODAFONE,4G,upload,2118,-107.0,Tamil Nadu
3310,VODAFONE,4G,upload,1379,-100.0,Tamil Nadu
3311,VODAFONE,4G,upload,3578,-99.0,Tamil Nadu
3312,VODAFONE,4G,upload,1959,-108.0,Tamil Nadu
3313,VODAFONE,4G,upload,575,-110.0,Tamil Nadu
3314,VODAFONE,4G,upload,865,-112.0,Tamil Nadu
3315,VODAFONE,4G,upload,3194,-104.0,Tamil Nadu
3316,VODAFONE,4G,upload,430,-99.0,Tamil Nadu
3317,VODAFONE,4G,upload,3491,-103.0,Tamil Nadu
3318,VODAFONE,4G,upload,6590,-96.0,Tamil Nadu
3319,VODAFONE,4G,upload,4802,-103.0,Tamil Nadu
3320,AIRTEL,4G,download,1987,,Kerala
3321,AIRTEL,4G,upload,83,,Kerala
3322,AIRTEL,4G,download,3206,-104.0,Himachal Pradesh
3323,AIRTEL,4G,download,0,-103.0,Himachal Pradesh
3324,AIRTEL,4G,download,1700,-110.0,Himachal Pradesh
3325,AIRTEL,4G,download,1766,-111.0,Himachal Pradesh
3326,AIRTEL,4G,upload,1992,-102.0,Himachal Pradesh
3327,AIRTEL,4G,upload,2614,-101.0,Himachal Pradesh
3328,AIRTEL,4G,upload,73,-110.0,Himachal Pradesh
3329,AIRTEL,4G,upload,131,,Himachal Pradesh
3330,IDEA,4G,download,54,-95.0,UP West
3331,IDEA,4G,download,189,-97.0,UP West
3332,IDEA,4G,download,1147,-83.0,UP West
3333,IDEA,4G,download,337,-85.0,UP West
3334,IDEA,4G,download,2782,-93.0,UP West
3335,IDEA,4G,download,3145,-99.0,UP West
3336,IDEA,4G,download,65,-93.0,UP West
3337,IDEA,4G,download,1175,-89.0,UP West
3338,IDEA,4G,download,1550,-93.0,UP West
3339,IDEA,4G,download,96,-93.0,UP West
3340,IDEA,4G,upload,490,-91.0,UP West
3341,IDEA,4G,upload,13597,-97.0,UP West
3342,IDEA,4G,upload,566,-83.0,UP West
3343,IDEA,4G,upload,861,-91.0,UP West
3344,IDEA,4G,upload,2654,-93.0,UP West
3345,IDEA,4G,upload,10618,-99.0,UP West
3346,IDEA,4G,upload,6337,-93.0,UP West
3347,IDEA,4G,upload,4372,-89.0,UP West
3348,IDEA,4G,upload,10450,-93.0,UP West
3349,IDEA,4G,upload,3749,-93.0,UP West
3350,AIRTEL,4G,download,17142,,Maharashtra
3351,JIO,4G,download,404,-59.0,UP West
3352,JIO,4G,download,12003,-67.0,UP West
3353,JIO,4G,download,6531,-79.0,UP West
3354,JIO,4G,download,1833,-75.0,UP West
3355,JIO,4G,download,1284,-75.0,UP West
3356,JIO,4G,download,451,-77.0,UP West
3357,IDEA,4G,download,4369,-75.0,UP West
3358,JIO,4G,download,91,-51.0,UP West
3359,IDEA,4G,download,1495,-51.0,UP West
3360,JIO,4G,download,13149,-63.0,Delhi
3361,JIO,4G,upload,2923,-59.0,UP West
3362,JIO,4G,upload,1396,-71.0,UP West
3363,JIO,4G,upload,779,-79.0,UP West
3364,JIO,4G,upload,968,-75.0,UP West
3365,JIO,4G,upload,472,-77.0,UP West
3366,JIO,4G,upload,52,-79.0,UP West
3367,IDEA,4G,upload,2394,-75.0,UP West
3368,JIO,4G,upload,1423,-51.0,UP West
3369,IDEA,4G,upload,6,-51.0,UP West
3370,JIO,4G,upload,3235,-63.0,Delhi
3371,JIO,4G,upload,7812,-62.0,Orissa
3372,VODAFONE,4G,download,5012,,Karnataka
3373,VODAFONE,4G,download,3084,,Karnataka
3374,JIO,4G,download,3694,,Karnataka
3375,JIO,4G,download,5799,,Karnataka
3376,JIO,4G,download,1123,,Karnataka
3377,JIO,4G,download,6265,,Karnataka
3378,JIO,4G,download,7086,,Karnataka
3379,VODAFONE,4G,download,6516,,Karnataka
3380,JIO,4G,download,555,,Karnataka
3381,JIO,4G,download,529,,Karnataka
3382,JIO,4G,download,266,,Karnataka
3383,JIO,4G,download,97,,Karnataka
3384,JIO,4G,download,228,,Karnataka
3385,JIO,4G,download,3194,,Karnataka
3386,VODAFONE,4G,upload,5618,,Karnataka
3387,VODAFONE,4G,upload,185,,Karnataka
3388,JIO,4G,upload,2606,,Karnataka
3389,JIO,4G,upload,1893,,Karnataka
3390,JIO,4G,upload,544,,Karnataka
3391,JIO,4G,upload,1801,,Karnataka
3392,JIO,4G,upload,1535,,Karnataka
3393,VODAFONE,4G,upload,2813,,Karnataka
3394,JIO,4G,upload,220,,Karnataka
3395,JIO,4G,upload,439,,Karnataka
3396,JIO,4G,upload,1755,,Karnataka
3397,JIO,4G,upload,161,,Karnataka
3398,JIO,4G,upload,82,,Karnataka
3399,JIO,4G,upload,3717,,Karnataka
3400,JIO,4G,download,16859,-59.0,Rajasthan
3401,JIO,4G,upload,3913,-51.0,Rajasthan
3402,JIO,4G,download,39726,-63.0,Rajasthan
3403,JIO,4G,download,54267,-63.0,Rajasthan
3404,JIO,4G,download,40118,-63.0,Rajasthan
3405,JIO,4G,upload,5873,-63.0,Rajasthan
3406,JIO,4G,upload,5897,-63.0,Rajasthan
3407,JIO,4G,upload,7638,-63.0,Rajasthan
3408,JIO,4G,upload,6868,-71.0,Rajasthan
3409,JIO,4G,upload,5271,-70.0,Rajasthan
3410,JIO,4G,upload,3635,-70.0,Rajasthan
3411,JIO,4G,upload,8370,-70.0,Rajasthan
3412,JIO,4G,download,10257,-95.0,Kolkata
3413,JIO,4G,download,4408,,Kerala
3414,JIO,4G,download,1768,,Kerala
3415,JIO,4G,download,1996,,Kerala
3416,JIO,4G,upload,4685,,Kerala
3417,JIO,4G,upload,3090,,Kerala
3418,JIO,4G,upload,1647,,Kerala
3419,AIRTEL,4G,upload,1958,-73.0,UP West
3420,JIO,4G,download,79498,-72.0,Rajasthan
3421,JIO,4G,download,664,-87.0,UP East
3422,VODAFONE,4G,download,26466,-78.0,UP East
3423,VODAFONE,4G,download,16222,-106.0,UP East
3424,VODAFONE,4G,download,118,-77.0,UP East
3425,VODAFONE,4G,download,149,-79.0,UP East
3426,JIO,4G,download,388,-93.0,UP East
3427,JIO,4G,download,2087,-81.0,UP East
3428,JIO,4G,download,242,-94.0,UP East
3429,VODAFONE,4G,download,3983,-77.0,UP East
3430,VODAFONE,4G,download,24972,-70.0,UP East
3431,VODAFONE,4G,download,21736,-84.0,UP East
3432,VODAFONE,4G,download,21515,-82.0,UP East
3433,VODAFONE,4G,download,23923,-70.0,UP East
3434,VODAFONE,4G,download,43,-84.0,UP East
3435,VODAFONE,4G,download,52,-70.0,UP East
3436,VODAFONE,4G,download,614,-71.0,UP East
3437,VODAFONE,4G,download,161,-67.0,UP East
3438,VODAFONE,4G,download,10131,-81.0,UP East
3439,VODAFONE,4G,download,7598,-80.0,UP East
3440,VODAFONE,4G,download,13243,-76.0,UP East
3441,VODAFONE,4G,download,13495,-86.0,UP East
3442,VODAFONE,4G,download,118,-87.0,UP East
3443,VODAFONE,4G,download,13688,-112.0,UP East
3444,VODAFONE,4G,download,18772,-74.0,UP East
3445,VODAFONE,4G,download,16237,-73.0,UP East
3446,VODAFONE,4G,download,26951,-78.0,UP East
3447,VODAFONE,4G,download,19409,-73.0,UP East
3448,JIO,4G,upload,1997,-87.0,UP East
3449,VODAFONE,4G,upload,8266,-78.0,UP East
3450,VODAFONE,4G,upload,2525,-112.0,UP East
3451,VODAFONE,4G,upload,5050,-77.0,UP East
3452,VODAFONE,4G,upload,5343,-79.0,UP East
3453,JIO,4G,upload,1900,-92.0,UP East
3454,JIO,4G,upload,3382,-81.0,UP East
3455,JIO,4G,upload,364,-95.0,UP East
3456,VODAFONE,4G,upload,7537,-77.0,UP East
3457,VODAFONE,4G,upload,7508,-70.0,UP East
3458,VODAFONE,4G,upload,6403,-87.0,UP East
3459,VODAFONE,4G,upload,6920,-79.0,UP East
3460,VODAFONE,4G,upload,5915,-70.0,UP East
3461,VODAFONE,4G,upload,5106,-83.0,UP East
3462,VODAFONE,4G,upload,4172,-75.0,UP East
3463,VODAFONE,4G,upload,5091,-71.0,UP East
3464,VODAFONE,4G,upload,4889,-73.0,UP East
3465,VODAFONE,4G,upload,4966,-87.0,UP East
3466,VODAFONE,4G,upload,23999,-80.0,UP East
3467,VODAFONE,4G,upload,5479,-76.0,UP East
3468,VODAFONE,4G,upload,4967,-87.0,UP East
3469,VODAFONE,4G,upload,7251,-87.0,UP East
3470,VODAFONE,4G,upload,1291,-112.0,UP East
3471,VODAFONE,4G,upload,6091,-74.0,UP East
3472,VODAFONE,4G,upload,1876,-67.0,UP East
3473,VODAFONE,4G,upload,6041,-79.0,UP East
3474,VODAFONE,4G,upload,6468,-73.0,UP East
3475,JIO,4G,download,17273,-51.0,Maharashtra
3476,JIO,4G,download,13646,-51.0,Maharashtra
3477,JIO,4G,upload,4905,-51.0,Maharashtra
3478,JIO,4G,upload,5418,-51.0,Maharashtra
3479,JIO,4G,upload,7162,-66.0,Rajasthan
3480,JIO,4G,download,3298,-59.0,Tamil Nadu
3481,JIO,4G,upload,3586,-65.0,Tamil Nadu
3482,JIO,4G,download,5373,,Delhi
3483,JIO,4G,upload,2416,,Delhi
3484,AIRTEL,4G,download,4281,,UP West
3485,AIRTEL,4G,download,5075,,UP West
3486,AIRTEL,4G,upload,5129,,UP West
3487,AIRTEL,4G,upload,283,,UP West
3488,JIO,4G,download,630,,Kerala
3489,JIO,4G,download,4320,,Kerala
3490,JIO,4G,upload,424,,Kerala
3491,JIO,4G,upload,555,,Kerala
3492,JIO,4G,download,261,-79.0,Jammu & Kashmir
3493,JIO,4G,upload,151,-79.0,Jammu & Kashmir
3494,JIO,4G,download,27406,-69.0,Delhi
3495,JIO,4G,download,42668,-69.0,Delhi
3496,JIO,4G,download,9449,-69.0,Delhi
3497,JIO,4G,upload,4447,-69.0,Delhi
3498,JIO,4G,upload,6551,-69.0,Delhi
3499,JIO,4G,upload,6737,-69.0,Delhi
3500,AIRTEL,4G,upload,2976,-59.0,Kerala
3501,AIRTEL,4G,upload,2668,-63.0,Kerala
3502,JIO,4G,download,1611,,Kerala
3503,JIO,4G,download,777,,Kerala
3504,JIO,4G,download,369,,Kerala
3505,JIO,4G,upload,183,,Kerala
3506,JIO,4G,upload,33,,Kerala
3507,JIO,4G,upload,27,,Kerala
3508,JIO,4G,download,1778,-107.0,Karnataka
3509,JIO,4G,download,6668,-109.0,Karnataka
3510,JIO,4G,download,1591,-109.0,Karnataka
3511,JIO,4G,download,2096,-109.0,Karnataka
3512,JIO,4G,upload,3683,-107.0,Karnataka
3513,JIO,4G,upload,4441,-105.0,Karnataka
3514,JIO,4G,upload,3592,-109.0,Karnataka
3515,JIO,4G,upload,3944,-111.0,Karnataka
3516,AIRTEL,4G,download,10184,-96.0,Mumbai
3517,AIRTEL,4G,download,9761,-68.0,Mumbai
3518,AIRTEL,4G,download,1270,-82.0,Mumbai
3519,AIRTEL,4G,download,6495,-83.0,Mumbai
3520,AIRTEL,4G,download,4324,-87.0,Mumbai
3521,AIRTEL,4G,upload,6126,-95.0,Mumbai
3522,AIRTEL,4G,upload,9350,-68.0,Mumbai
3523,AIRTEL,4G,upload,2011,-82.0,Mumbai
3524,AIRTEL,4G,upload,7494,-83.0,Mumbai
3525,AIRTEL,4G,upload,2456,-103.0,Mumbai
3526,IDEA,4G,download,1754,-53.0,Andhra Pradesh
3527,IDEA,4G,upload,859,-53.0,Andhra Pradesh
3528,JIO,4G,download,2884,-65.0,Andhra Pradesh
3529,JIO,4G,download,1507,-65.0,Andhra Pradesh
3530,JIO,4G,upload,2264,-65.0,Andhra Pradesh
3531,JIO,4G,upload,1195,-65.0,Andhra Pradesh
3532,VODAFONE,4G,download,0,-101.0,Gujarat
3533,VODAFONE,4G,download,4161,-101.0,Gujarat
3534,VODAFONE,4G,download,32677,-109.0,Gujarat
3535,VODAFONE,4G,download,4347,-103.0,Gujarat
3536,VODAFONE,4G,download,433,-103.0,Gujarat
3537,VODAFONE,4G,download,285,,Gujarat
3538,VODAFONE,4G,download,190,-105.0,Gujarat
3539,VODAFONE,4G,upload,11714,-93.0,Gujarat
3540,VODAFONE,4G,upload,898,-105.0,Gujarat
3541,VODAFONE,4G,upload,1891,-111.0,Gujarat
3542,VODAFONE,4G,upload,931,-103.0,Gujarat
3543,VODAFONE,4G,upload,0,-95.0,Gujarat
3544,VODAFONE,4G,upload,21,,Gujarat
3545,VODAFONE,4G,upload,429,-101.0,Gujarat
3546,JIO,4G,download,80356,-62.0,Orissa
3547,JIO,4G,download,79475,-62.0,Orissa
3548,JIO,4G,download,80675,-62.0,Orissa
3549,JIO,4G,upload,7959,-62.0,Orissa
3550,JIO,4G,upload,7562,-62.0,Orissa
3551,JIO,4G,upload,7476,-62.0,Orissa
3552,JIO,4G,download,63985,-68.0,Punjab
3553,JIO,4G,upload,0,-68.0,Punjab
3554,JIO,4G,download,78352,-63.0,Orissa
3555,JIO,4G,download,9487,-64.0,Gujarat
3556,JIO,4G,download,38411,-62.0,Gujarat
3557,JIO,4G,download,48517,-64.0,Gujarat
3558,JIO,4G,download,24577,-61.0,Rajasthan
3559,JIO,4G,upload,5321,-61.0,Rajasthan
3560,JIO,4G,download,1327,-88.0,UP East
3561,JIO,4G,download,301,-93.0,UP East
3562,JIO,4G,download,1482,-97.0,UP East
3563,JIO,4G,upload,2852,-88.0,UP East
3564,JIO,4G,upload,437,-93.0,UP East
3565,JIO,4G,upload,2060,-97.0,UP East
3566,JIO,4G,download,11645,-95.0,Delhi
3567,JIO,4G,download,1198,-97.0,Delhi
3568,JIO,4G,download,1310,-95.0,Delhi
3569,JIO,4G,download,6021,-105.0,Delhi
3570,JIO,4G,download,16207,-105.0,Delhi
3571,JIO,4G,download,4869,-89.0,Delhi
3572,JIO,4G,download,18994,-93.0,Delhi
3573,JIO,4G,download,258,-107.0,Delhi
3574,JIO,4G,download,18829,-73.0,Delhi
3575,JIO,4G,download,313,-101.0,Delhi
3576,JIO,4G,download,6454,-89.0,Delhi
3577,JIO,4G,download,8965,-85.0,Delhi
3578,JIO,4G,download,1783,-85.0,Delhi
3579,JIO,4G,download,1013,-97.0,Delhi
3580,JIO,4G,download,5681,-99.0,Delhi
3581,JIO,4G,download,15455,-87.0,Delhi
3582,JIO,4G,upload,3956,-95.0,Delhi
3583,JIO,4G,upload,1202,-97.0,Delhi
3584,JIO,4G,upload,1974,-97.0,Delhi
3585,JIO,4G,upload,2451,-105.0,Delhi
3586,JIO,4G,upload,3962,-105.0,Delhi
3587,JIO,4G,upload,3640,-91.0,Delhi
3588,JIO,4G,upload,3961,-95.0,Delhi
3589,JIO,4G,upload,23,-107.0,Delhi
3590,JIO,4G,upload,6421,-73.0,Delhi
3591,JIO,4G,upload,216,-101.0,Delhi
3592,JIO,4G,upload,5412,-87.0,Delhi
3593,JIO,4G,upload,6909,-95.0,Delhi
3594,JIO,4G,upload,7080,-85.0,Delhi
3595,JIO,4G,upload,2846,-93.0,Delhi
3596,JIO,4G,upload,3977,-99.0,Delhi
3597,JIO,4G,upload,7954,-87.0,Delhi
3598,JIO,4G,download,22684,-71.0,Gujarat
3599,JIO,4G,download,45050,-71.0,Gujarat
3600,JIO,4G,upload,3508,-71.0,Gujarat
3601,JIO,4G,upload,4521,-71.0,Gujarat
3602,JIO,4G,download,5383,-103.0,Andhra Pradesh
3603,JIO,4G,download,10752,-103.0,Andhra Pradesh
3604,JIO,4G,download,1186,-102.0,Andhra Pradesh
3605,JIO,4G,download,8285,-81.0,Andhra Pradesh
3606,JIO,4G,download,549,-90.0,Andhra Pradesh
3607,JIO,4G,download,11067,-102.0,Andhra Pradesh
3608,JIO,4G,download,4434,-94.0,Andhra Pradesh
3609,JIO,4G,download,5575,-64.0,Andhra Pradesh
3610,JIO,4G,download,2041,-86.0,Andhra Pradesh
3611,JIO,4G,download,7336,-52.0,Andhra Pradesh
3612,JIO,4G,download,11202,-100.0,Andhra Pradesh
3613,JIO,4G,download,8276,-94.0,Andhra Pradesh
3614,JIO,4G,download,431,-99.0,Andhra Pradesh
3615,JIO,4G,upload,11,-103.0,Andhra Pradesh
3616,JIO,4G,upload,428,-103.0,Andhra Pradesh
3617,JIO,4G,upload,144,-102.0,Andhra Pradesh
3618,JIO,4G,upload,7279,-81.0,Andhra Pradesh
3619,JIO,4G,upload,274,-90.0,Andhra Pradesh
3620,JIO,4G,upload,1812,-102.0,Andhra Pradesh
3621,JIO,4G,upload,621,-94.0,Andhra Pradesh
3622,JIO,4G,upload,2581,-64.0,Andhra Pradesh
3623,JIO,4G,upload,809,-86.0,Andhra Pradesh
3624,JIO,4G,upload,7011,-52.0,Andhra Pradesh
3625,JIO,4G,upload,1913,-100.0,Andhra Pradesh
3626,JIO,4G,upload,2481,-94.0,Andhra Pradesh
3627,JIO,4G,upload,1019,-99.0,Andhra Pradesh
3628,JIO,4G,download,5019,-55.0,Andhra Pradesh
3629,JIO,4G,download,8507,-63.0,Andhra Pradesh
3630,JIO,4G,upload,2089,-61.0,Andhra Pradesh
3631,JIO,4G,upload,3842,-61.0,Andhra Pradesh
3632,JIO,4G,download,22025,-89.0,Andhra Pradesh
3633,JIO,4G,download,8128,-90.0,Andhra Pradesh
3634,JIO,4G,download,8293,-86.0,Andhra Pradesh
3635,JIO,4G,upload,4569,-89.0,Andhra Pradesh
3636,JIO,4G,upload,1540,-90.0,Andhra Pradesh
3637,JIO,4G,upload,3979,-86.0,Andhra Pradesh
3638,JIO,4G,download,2179,-107.0,Karnataka
3639,JIO,4G,upload,661,-107.0,Karnataka
3640,JIO,4G,download,1566,-77.0,Delhi
3641,JIO,4G,download,1791,-85.0,Delhi
3642,JIO,4G,download,1386,-91.0,Delhi
3643,JIO,4G,upload,914,-77.0,Delhi
3644,JIO,4G,upload,2415,-85.0,Delhi
3645,JIO,4G,upload,2954,-86.0,Delhi
3646,VODAFONE,4G,download,4835,,Mumbai
